amount,is_international,hour,is_night,high_amount_flag,category_code,device_type_code,channel_code,entry_mode_code,country_code,is_fraud
1994.4,0,7,0,0,0,1,0,4,0,0
2096.94,1,20,0,0,4,1,1,1,1,0
1749.0,0,23,1,0,2,0,1,4,0,0
1862.96,0,5,1,0,0,0,0,3,0,0
1635.6,1,10,0,0,3,1,0,1,3,0
10.0,0,8,0,0,2,1,1,1,0,0
2838.28,0,12,0,0,0,1,1,1,0,0
2465.81,1,6,1,0,5,1,0,3,4,0
2110.99,1,12,0,0,4,0,1,1,2,0
1523.5,0,3,1,0,2,1,0,3,0,0
633.7,0,5,1,0,1,1,0,1,0,0
772.67,0,0,1,0,4,0,0,3,0,0
1421.17,1,23,1,0,1,1,0,4,3,0
1923.78,0,15,0,0,4,0,0,2,0,0
3084.86,1,17,0,0,4,1,1,1,4,0
1769.99,1,14,0,0,2,0,0,2,3,0
1931.42,0,16,0,0,4,0,0,2,0,0
2058.77,0,16,0,0,0,1,1,4,0,0
177.15,1,23,1,0,1,1,0,3,1,0
2491.71,1,0,1,0,2,0,0,4,1,0
1220.6,1,2,1,0,4,1,0,2,4,0
1445.92,1,16,0,0,0,2,0,3,4,0
1902.35,0,1,1,0,5,2,1,4,0,0
767.99,1,1,1,0,4,1,0,1,1,0
2327.93,1,0,1,0,0,0,1,1,4,0
969.53,1,1,1,0,4,0,1,1,3,0
1202.12,1,21,0,0,0,1,0,4,3,0
787.67,1,6,1,0,0,0,0,2,1,0
1234.11,0,2,1,0,4,0,0,1,0,0
1326.62,0,17,0,0,5,0,0,0,0,0
530.77,1,18,0,0,4,1,1,3,2,0
1491.45,1,4,1,0,5,1,0,2,1,0
1118.88,1,7,0,0,4,2,1,0,4,0
2123.64,0,23,1,0,3,1,0,4,0,0
10.0,0,5,1,0,2,0,0,3,0,0
251.39,0,4,1,0,0,0,1,3,0,0
1807.24,0,3,1,0,4,0,0,4,0,0
2102.33,0,8,0,0,0,0,0,3,0,0
1329.11,0,11,0,0,2,1,0,0,0,0
1214.43,0,9,0,0,3,0,0,1,0,0
1567.21,0,6,1,0,4,0,0,4,0,0
1056.46,0,4,1,0,0,0,1,2,0,0
1214.32,0,18,0,0,0,0,0,4,0,0
5229.39,1,2,1,1,3,0,0,1,3,1
1576.48,0,8,0,0,0,1,1,2,0,0
1275.47,1,6,1,0,4,1,1,4,1,0
1054.76,0,6,1,0,3,0,1,1,0,0
1420.24,0,19,0,0,0,0,1,1,0,0
1302.96,1,7,0,0,3,0,0,2,2,0
2216.55,0,7,0,0,4,1,1,1,0,0
1460.89,1,8,0,0,0,1,0,2,4,0
649.44,0,14,0,0,0,1,0,3,0,0
2916.15,1,6,1,0,4,0,0,1,4,0
1216.5,1,7,0,0,0,1,1,1,2,0
823.93,0,20,0,0,0,0,0,1,0,0
780.39,0,21,0,0,4,0,0,1,0,0
1934.13,1,7,0,0,1,0,0,4,3,0
703.24,1,20,0,0,3,1,0,1,2,0
987.18,0,23,1,0,3,0,0,2,0,0
671.88,0,17,0,0,4,0,0,2,0,0
2296.5,1,7,0,0,5,2,0,0,2,0
1971.63,0,5,1,0,3,0,0,1,0,0
2327.04,0,12,0,0,5,0,0,3,0,0
3070.42,1,23,1,0,1,1,0,1,4,1
1800.02,1,19,0,0,0,0,0,2,4,0
1922.32,0,10,0,0,0,1,0,3,0,0
2202.87,1,0,1,0,0,0,0,2,2,0
1065.49,0,1,1,0,4,0,0,0,0,0
1999.13,0,20,0,0,4,0,1,1,0,0
1519.04,1,5,1,0,5,1,0,3,4,0
2315.44,0,9,0,0,2,1,0,2,0,0
1351.95,0,10,0,0,3,0,1,4,0,0
1846.69,0,19,0,0,4,1,1,3,0,0
948.66,0,10,0,0,1,0,0,2,0,0
1854.24,0,4,1,0,2,0,1,4,0,0
1096.1,1,11,0,0,5,0,1,3,4,0
1213.12,0,5,1,0,5,0,1,1,0,0
2305.21,0,1,1,0,4,0,1,2,0,0
3298.16,0,2,1,0,2,1,0,1,0,0
1483.78,1,4,1,0,4,2,0,0,2,0
1528.19,0,1,1,0,0,2,0,4,0,0
1154.03,0,23,1,0,4,1,0,4,0,0
1410.95,0,16,0,0,5,1,0,4,0,0
1899.77,1,20,0,0,2,1,1,0,1,0
1398.87,0,2,1,0,5,0,1,4,0,0
740.37,0,2,1,0,3,0,0,2,0,0
2253.13,1,21,0,0,3,1,0,2,3,0
2412.05,0,0,1,0,5,1,1,0,0,0
892.6,0,7,0,0,1,1,0,3,0,0
1406.4,0,8,0,0,4,0,0,1,0,0
481.06,0,10,0,0,2,0,1,3,0,0
638.82,0,18,0,0,2,1,0,4,0,0
1413.01,0,16,0,0,0,0,1,1,0,0
1333.39,0,2,1,0,4,1,0,0,0,0
10.0,1,21,0,0,4,0,0,1,4,0
1354.8,1,14,0,0,5,0,1,2,3,0
579.64,0,7,0,0,0,1,1,0,0,0
2428.33,1,4,1,0,4,1,0,3,4,0
2483.17,0,16,0,0,4,1,0,1,0,0
2168.83,0,18,0,0,3,0,0,2,0,0
1424.28,0,2,1,0,4,0,0,1,0,0
1159.47,0,21,0,0,4,0,0,1,0,0
801.08,0,18,0,0,3,1,0,4,0,0
5699.92,1,23,1,1,3,1,1,2,4,1
1991.36,1,5,1,0,5,1,0,3,1,0
930.72,0,4,1,0,1,0,1,1,0,0
1481.67,0,8,0,0,2,1,1,2,0,0
1863.5,1,0,1,0,4,0,0,4,4,0
2642.04,0,10,0,0,5,0,1,2,0,0
1291.74,0,12,0,0,3,0,1,3,0,0
2093.43,0,14,0,0,5,0,1,1,0,0
1141.53,0,19,0,0,3,0,1,1,0,0
844.65,1,0,1,0,0,1,1,2,1,0
1385.61,0,1,1,0,4,0,0,0,0,0
1426.6,1,15,0,0,0,0,0,1,3,0
1494.14,0,0,1,0,3,0,0,1,0,0
2189.81,0,23,1,0,2,0,0,0,0,0
3034.2,0,23,1,0,4,2,0,1,0,0
1894.99,0,23,1,0,4,0,0,2,0,0
2092.04,1,2,1,0,0,0,1,2,3,0
1484.13,0,15,0,0,4,0,0,3,0,0
809.16,0,19,0,0,2,0,0,4,0,0
10.0,0,22,0,0,0,0,0,0,0,0
1408.12,0,16,0,0,5,0,0,2,0,0
1785.67,1,13,0,0,4,1,0,3,3,0
996.17,0,21,0,0,4,2,0,4,0,0
1537.0,0,8,0,0,2,1,0,4,0,0
935.12,0,6,1,0,3,0,0,0,0,0
1481.96,0,11,0,0,1,2,1,0,0,0
1129.67,1,6,1,0,0,0,0,2,1,0
948.62,1,1,1,0,1,0,0,0,1,0
2581.13,1,16,0,0,1,0,1,2,4,0
1031.38,0,4,1,0,5,1,0,2,0,0
1473.02,0,13,0,0,0,0,0,4,0,0
1905.95,0,18,0,0,3,0,0,0,0,0
2122.19,0,11,0,0,1,0,0,4,0,0
2101.58,0,14,0,0,3,1,0,3,0,0
587.01,0,16,0,0,4,1,0,4,0,0
300.94,0,12,0,0,1,0,0,4,0,0
2687.61,0,11,0,0,4,1,0,0,0,0
6943.31,1,17,0,1,4,1,1,3,1,1
1486.03,1,17,0,0,0,1,1,2,1,0
1801.89,0,5,1,0,0,0,0,1,0,0
2247.6,0,12,0,0,5,1,0,3,0,0
1640.69,0,21,0,0,4,1,0,1,0,0
2177.41,0,16,0,0,0,0,0,0,0,0
2199.77,0,18,0,0,0,1,0,4,0,0
1492.96,1,21,0,0,5,0,0,0,2,0
2258.11,1,1,1,0,1,0,0,2,2,0
1064.44,0,16,0,0,1,1,0,0,0,0
10.0,0,13,0,0,5,0,1,1,0,0
937.05,1,16,0,0,1,0,0,0,2,0
2102.81,0,3,1,0,0,0,1,1,0,0
1049.26,1,21,0,0,1,1,0,4,1,0
873.84,0,11,0,0,2,1,0,0,0,0
549.72,0,23,1,0,2,0,0,4,0,0
1313.51,0,13,0,0,5,2,0,0,0,0
1737.95,0,11,0,0,4,0,1,0,0,0
1202.23,0,14,0,0,4,0,0,2,0,0
2247.84,0,3,1,0,4,0,0,3,0,0
2466.55,0,1,1,0,5,0,1,0,0,0
5781.38,1,18,0,1,4,0,1,0,3,1
2133.22,0,19,0,0,1,0,1,2,0,0
251.19,0,8,0,0,0,2,1,4,0,0
1213.18,0,15,0,0,1,1,0,3,0,0
2222.08,0,18,0,0,5,1,0,4,0,0
768.51,0,21,0,0,1,1,0,0,0,0
914.01,1,17,0,0,1,0,0,4,2,0
630.12,0,0,1,0,0,2,0,3,0,0
1102.62,0,10,0,0,3,0,0,3,0,0
1867.25,0,20,0,0,4,2,1,3,0,0
2043.6,1,20,0,0,0,0,1,4,1,0
1695.8,1,2,1,0,0,0,1,1,3,0
628.49,0,18,0,0,4,2,0,4,0,0
712.82,1,10,0,0,1,0,0,1,1,0
2407.6,1,13,0,0,3,1,0,0,2,1
2059.94,0,10,0,0,0,0,0,0,0,0
1135.65,0,5,1,0,2,0,0,4,0,0
2616.14,0,15,0,0,5,1,0,3,0,0
366.79,0,12,0,0,2,0,0,0,0,0
1608.72,0,9,0,0,4,1,1,1,0,0
1776.37,0,16,0,0,1,0,0,3,0,0
1272.31,1,0,1,0,4,0,0,1,1,0
711.66,0,16,0,0,3,1,1,3,0,0
2452.52,0,4,1,0,0,0,0,2,0,0
1751.68,0,9,0,0,3,1,0,2,0,0
3982.76,1,13,0,0,3,2,1,4,4,1
2079.36,0,21,0,0,0,0,0,3,0,0
1381.21,0,17,0,0,3,0,0,0,0,0
1211.18,0,0,1,0,0,1,0,3,0,0
2243.3,1,0,1,0,0,2,0,3,2,0
1647.71,0,9,0,0,4,0,1,1,0,0
492.34,1,20,0,0,1,0,0,2,4,0
277.92,0,19,0,0,0,1,0,0,0,0
1535.8,0,19,0,0,0,2,0,2,0,0
1400.78,0,5,1,0,3,0,0,4,0,0
1641.94,0,9,0,0,4,0,0,1,0,0
1373.61,0,4,1,0,4,0,0,0,0,0
1628.85,0,12,0,0,4,0,1,3,0,0
906.47,1,16,0,0,4,1,1,4,2,0
2153.28,0,6,1,0,5,0,1,3,0,0
2546.88,0,9,0,0,5,1,0,4,0,0
1921.2,0,2,1,0,4,1,1,0,0,0
1574.67,0,20,0,0,5,0,0,0,0,0
1292.49,0,10,0,0,1,1,0,2,0,0
1377.58,0,1,1,0,2,0,0,3,0,0
1753.35,1,10,0,0,4,2,0,1,1,0
1271.38,1,23,1,0,1,1,0,3,4,0
1076.38,1,3,1,0,1,2,0,3,1,0
1852.14,0,20,0,0,1,0,0,2,0,0
1304.99,0,17,0,0,1,0,1,3,0,0
1014.89,0,6,1,0,2,0,1,2,0,0
1966.31,0,4,1,0,4,0,0,3,0,0
2537.56,1,14,0,0,2,0,0,0,4,0
1307.02,0,13,0,0,1,0,1,2,0,0
1303.15,0,17,0,0,2,1,0,1,0,0
2036.33,0,21,0,0,0,0,1,0,0,0
1651.74,0,9,0,0,0,1,0,0,0,0
1129.78,1,20,0,0,0,0,1,1,4,0
1916.43,0,18,0,0,3,1,0,4,0,0
626.72,0,10,0,0,0,2,0,4,0,0
1800.44,0,6,1,0,2,2,0,1,0,0
2094.39,0,20,0,0,1,1,1,0,0,0
1565.5,0,18,0,0,4,2,0,4,0,0
2095.85,1,17,0,0,3,2,0,3,2,0
1021.88,1,6,1,0,4,0,0,0,4,0
693.69,0,20,0,0,0,1,1,0,0,0
1369.04,1,21,0,0,4,0,0,2,2,0
1432.5,0,1,1,0,3,0,1,0,0,0
1912.97,0,11,0,0,4,0,1,3,0,0
1202.3,1,23,1,0,0,0,1,4,3,0
1208.83,0,12,0,0,3,0,0,4,0,0
2082.58,0,19,0,0,1,0,1,0,0,0
1003.66,1,8,0,0,3,0,1,2,4,0
1415.11,1,7,0,0,3,1,1,3,4,0
3118.28,0,12,0,0,0,0,1,0,0,0
1596.89,1,16,0,0,3,1,0,2,1,0
1590.26,1,21,0,0,5,2,0,2,1,0
1030.18,0,22,0,0,0,1,0,0,0,0
1356.78,0,6,1,0,5,1,1,1,0,0
1369.47,0,0,1,0,4,1,1,3,0,0
1430.65,0,17,0,0,3,1,0,2,0,0
1488.47,0,23,1,0,3,0,0,3,0,0
1690.63,1,3,1,0,3,0,0,0,1,0
1659.87,0,20,0,0,0,1,0,3,0,0
842.12,0,23,1,0,5,1,0,0,0,0
2734.06,1,18,0,0,2,0,0,0,4,0
1405.8,1,22,0,0,5,0,0,0,3,0
1410.87,0,0,1,0,5,0,1,1,0,0
2331.58,0,22,0,0,0,1,0,4,0,0
2115.78,0,0,1,0,2,0,0,1,0,0
1189.26,0,10,0,0,4,0,0,1,0,0
913.73,0,18,0,0,4,0,0,2,0,0
1589.49,0,23,1,0,0,0,0,0,0,0
10.0,0,8,0,0,1,0,0,1,0,0
870.07,0,2,1,0,1,0,0,4,0,0
2460.78,0,23,1,0,4,0,0,1,0,0
1279.3,0,2,1,0,2,1,0,0,0,0
2153.96,0,13,0,0,1,0,0,2,0,0
970.16,1,11,0,0,5,1,0,4,3,0
270.08,1,17,0,0,3,0,0,2,4,1
753.17,1,8,0,0,4,0,0,4,3,0
2168.48,1,5,1,0,2,1,1,2,3,0
2559.58,0,17,0,0,1,0,0,0,0,0
1864.87,0,14,0,0,0,0,0,0,0,0
661.66,0,4,1,0,3,0,1,1,0,0
745.14,0,23,1,0,2,1,1,2,0,0
1756.92,0,17,0,0,1,0,1,0,0,0
709.4,0,6,1,0,1,2,0,4,0,0
1303.19,1,21,0,0,4,2,0,0,3,0
741.12,0,10,0,0,1,2,0,4,0,0
1450.4,0,21,0,0,1,2,0,2,0,0
1349.69,0,9,0,0,1,1,0,3,0,0
2056.75,0,2,1,0,0,1,0,0,0,0
978.34,0,17,0,0,0,1,1,3,0,0
2836.04,1,15,0,0,0,0,1,3,4,0
1822.75,0,1,1,0,0,0,0,1,0,0
1160.7,0,7,0,0,4,1,1,1,0,0
1710.69,1,7,0,0,2,1,1,0,1,0
1092.02,0,20,0,0,0,1,0,1,0,0
3276.95,0,10,0,0,1,0,1,2,0,0
1336.51,0,0,1,0,1,2,0,4,0,0
984.31,0,7,0,0,1,1,1,0,0,0
683.84,0,13,0,0,1,0,0,1,0,0
1000.92,1,17,0,0,4,0,0,0,3,0
1848.01,1,11,0,0,1,0,1,4,4,0
451.84,1,3,1,0,0,0,0,1,4,0
1453.46,1,22,0,0,3,0,0,1,3,0
1826.05,1,17,0,0,4,2,0,2,4,0
1050.16,0,8,0,0,2,0,0,0,0,0
1960.17,0,8,0,0,3,1,1,2,0,0
874.33,0,12,0,0,4,0,0,4,0,0
948.14,1,23,1,0,3,0,0,4,2,0
2052.26,0,2,1,0,4,0,0,2,0,0
3101.91,0,16,0,0,4,1,0,2,0,0
1968.95,0,16,0,0,4,2,0,0,0,0
3070.62,1,17,0,0,0,1,0,1,3,0
1811.35,0,0,1,0,1,0,0,4,0,0
1040.91,0,17,0,0,2,1,0,4,0,0
1110.21,0,5,1,0,4,0,1,4,0,0
1671.75,0,17,0,0,4,1,0,3,0,0
2377.12,0,22,0,0,3,0,0,3,0,0
2404.61,0,19,0,0,0,0,0,0,0,0
1546.25,0,11,0,0,4,0,1,4,0,0
2107.93,0,22,0,0,4,2,1,2,0,0
1944.3,0,22,0,0,0,1,1,1,0,0
6133.22,1,23,1,1,3,0,1,3,2,1
1132.36,1,5,1,0,0,0,1,2,4,0
717.34,0,16,0,0,3,0,0,3,0,0
1248.94,0,7,0,0,5,1,0,1,0,0
219.28,0,17,0,0,3,0,0,3,0,0
2118.18,1,21,0,0,0,0,0,0,4,0
1828.81,0,14,0,0,4,1,0,3,0,0
2214.14,0,18,0,0,4,1,0,4,0,0
1738.3,0,14,0,0,4,1,0,0,0,0
1384.61,0,7,0,0,0,0,0,3,0,0
786.82,0,12,0,0,1,1,0,3,0,0
2438.7,0,2,1,0,1,0,0,4,0,0
10.0,0,9,0,0,4,0,1,3,0,0
2084.93,0,9,0,0,0,0,1,0,0,0
1664.73,0,16,0,0,3,2,0,3,0,0
132.29,0,11,0,0,3,0,0,4,0,0
939.23,1,16,0,0,4,0,0,3,2,0
1736.67,0,10,0,0,4,0,1,4,0,0
1797.52,1,16,0,0,0,0,0,3,1,0
1749.73,1,5,1,0,4,1,0,2,1,0
2430.87,1,2,1,0,4,0,0,0,4,0
749.07,0,9,0,0,2,1,0,4,0,0
1215.38,0,0,1,0,0,0,0,2,0,0
1939.86,0,6,1,0,1,0,1,2,0,0
1340.1,0,2,1,0,0,1,1,1,0,0
1918.98,1,8,0,0,0,0,0,0,1,0
40.1,1,13,0,0,3,1,0,4,3,0
1789.53,0,9,0,0,5,1,0,1,0,0
621.04,0,21,0,0,4,0,0,1,0,0
787.82,1,0,1,0,3,1,0,0,1,0
835.06,0,12,0,0,3,0,1,2,0,0
1139.7,1,23,1,0,0,0,0,2,1,0
2021.26,0,7,0,0,4,0,1,2,0,0
2237.22,0,19,0,0,0,1,0,2,0,0
2530.41,1,1,1,0,4,0,0,3,2,0
2330.3,0,20,0,0,3,0,0,1,0,0
1115.32,0,18,0,0,2,2,0,2,0,0
2255.22,0,11,0,0,0,1,0,0,0,0
2073.84,0,13,0,0,4,0,1,2,0,0
191.7,0,19,0,0,0,0,0,3,0,0
1711.81,0,23,1,0,0,0,1,1,0,0
1963.03,0,8,0,0,2,0,0,2,0,0
1030.91,1,15,0,0,5,1,0,4,1,0
1491.65,0,0,1,0,0,0,1,1,0,0
2201.42,0,14,0,0,4,0,0,2,0,0
1833.92,1,15,0,0,3,0,0,1,2,0
10.0,1,3,1,0,1,2,1,3,2,0
3103.51,0,12,0,0,3,0,1,4,0,0
2017.26,0,7,0,0,5,0,1,1,0,0
1163.07,0,13,0,0,2,0,0,1,0,0
2219.64,0,16,0,0,1,1,0,0,0,0
1293.07,0,6,1,0,5,1,0,4,0,0
1744.93,0,20,0,0,5,0,0,2,0,0
1361.58,0,9,0,0,3,1,0,4,0,0
1817.78,0,23,1,0,4,0,1,2,0,0
1113.47,0,19,0,0,0,1,0,4,0,0
1417.79,0,2,1,0,4,1,0,0,0,0
1333.59,0,2,1,0,1,1,0,4,0,0
2659.31,0,11,0,0,2,1,1,3,0,0
1562.31,1,1,1,0,5,0,1,1,1,0
289.07,0,18,0,0,2,0,0,0,0,0
1522.19,0,22,0,0,4,0,1,4,0,0
1651.78,0,21,0,0,3,1,0,0,0,0
1704.32,0,20,0,0,5,0,0,0,0,0
241.21,1,20,0,0,2,0,0,1,4,0
1706.7,0,11,0,0,4,0,0,1,0,0
273.53,1,7,0,0,1,2,0,2,3,0
2969.23,0,15,0,0,0,0,0,4,0,0
1662.52,0,15,0,0,0,1,0,0,0,0
2751.47,0,1,1,0,0,0,1,2,0,0
1873.83,0,17,0,0,0,0,0,4,0,0
429.08,1,14,0,0,1,0,1,4,2,0
6852.86,1,12,0,1,0,0,0,0,2,1
1294.67,0,6,1,0,0,1,0,3,0,0
507.7,0,12,0,0,0,2,0,2,0,0
1565.06,0,4,1,0,3,1,1,1,0,0
10.0,0,9,0,0,4,1,0,4,0,0
540.09,1,13,0,0,3,2,1,3,1,0
285.77,1,7,0,0,5,2,0,0,3,0
1519.52,0,0,1,0,3,0,1,3,0,0
1357.58,0,4,1,0,0,0,0,3,0,0
1496.96,0,2,1,0,3,0,1,3,0,0
2932.89,1,18,0,0,0,0,0,0,2,0
2589.89,0,2,1,0,2,0,0,1,0,0
1267.2,1,4,1,0,5,0,0,0,1,0
1739.16,1,22,0,0,5,0,1,3,4,0
1547.19,0,8,0,0,5,0,0,2,0,0
1126.27,0,19,0,0,3,1,0,1,0,0
2279.81,0,7,0,0,0,0,0,0,0,0
684.04,1,13,0,0,2,2,1,3,4,0
1782.06,0,15,0,0,4,1,0,0,0,0
1529.62,0,11,0,0,2,0,1,1,0,0
1297.42,1,3,1,0,3,1,0,3,3,0
1880.75,0,21,0,0,1,0,0,4,0,0
2288.82,0,14,0,0,0,0,1,4,0,0
2715.75,0,4,1,0,2,0,1,0,0,0
1644.24,1,17,0,0,3,1,0,0,4,0
624.18,0,4,1,0,1,1,1,1,0,0
2097.82,0,11,0,0,4,0,0,0,0,0
2575.38,0,3,1,0,3,0,1,2,0,0
1350.22,0,16,0,0,0,0,1,4,0,0
405.41,0,0,1,0,4,1,0,0,0,0
910.34,1,4,1,0,0,0,0,2,2,0
1359.85,0,19,0,0,3,1,0,0,0,0
315.63,1,14,0,0,2,0,0,4,4,0
1655.12,0,14,0,0,0,0,0,0,0,0
2903.64,0,16,0,0,3,1,0,1,0,0
2495.3,1,21,0,0,2,0,0,2,4,0
2512.8,0,7,0,0,5,0,1,2,0,0
2792.94,1,11,0,0,1,2,1,4,4,0
10.0,0,6,1,0,5,1,0,3,0,0
560.07,0,18,0,0,0,0,0,3,0,0
1639.72,1,15,0,0,0,0,1,2,1,0
1460.79,0,5,1,0,3,0,0,0,0,0
875.79,0,12,0,0,4,2,0,3,0,0
737.83,0,11,0,0,0,1,0,3,0,0
2175.33,0,20,0,0,2,0,0,0,0,0
10.0,1,7,0,0,2,1,0,3,4,0
1125.0,1,8,0,0,5,0,0,0,1,0
1707.2,0,4,1,0,5,2,0,1,0,0
1567.91,0,11,0,0,0,1,0,1,0,0
1271.33,0,13,0,0,0,0,0,4,0,0
2030.35,0,4,1,0,2,0,1,4,0,0
2021.94,0,3,1,0,2,1,0,4,0,0
1487.01,0,0,1,0,1,1,0,4,0,0
1574.39,0,7,0,0,0,1,0,2,0,0
2462.32,0,22,0,0,1,0,0,3,0,0
2213.38,1,16,0,0,1,0,1,0,4,1
1506.0,0,12,0,0,1,0,1,2,0,0
10.0,1,3,1,0,0,1,0,1,2,0
1346.75,0,16,0,0,4,1,1,2,0,0
1411.75,0,4,1,0,5,0,0,4,0,0
968.26,0,7,0,0,5,1,0,1,0,0
721.51,0,6,1,0,0,1,0,3,0,0
1672.36,1,0,1,0,2,0,0,1,1,0
1281.61,0,3,1,0,3,0,0,4,0,0
1998.08,0,13,0,0,5,0,0,3,0,0
101.1,0,17,0,0,3,0,0,3,0,0
1662.75,1,9,0,0,0,0,1,1,4,0
9841.25,1,2,1,1,4,1,1,0,3,1
721.49,0,18,0,0,0,1,1,4,0,0
1796.95,0,4,1,0,4,2,0,1,0,0
2600.9,0,1,1,0,3,0,0,3,0,0
1918.79,0,17,0,0,0,0,1,2,0,0
1432.65,0,0,1,0,1,1,0,4,0,0
1172.77,0,23,1,0,0,1,0,1,0,0
1858.06,1,19,0,0,1,0,0,3,1,0
1571.01,1,18,0,0,5,0,0,3,2,0
2202.24,1,5,1,0,3,2,1,4,3,0
2917.45,1,6,1,0,3,0,0,4,4,0
2375.34,1,19,0,0,1,1,0,4,3,0
1479.01,0,9,0,0,3,0,0,0,0,0
2040.78,0,22,0,0,1,2,1,1,0,0
10.0,0,6,1,0,0,0,1,3,0,0
1254.71,1,5,1,0,0,1,0,3,2,0
2219.65,1,23,1,0,3,0,0,1,4,0
3500.23,1,1,1,0,4,0,0,0,2,0
1625.75,0,13,0,0,4,1,1,4,0,0
1831.34,0,14,0,0,3,0,1,4,0,0
1877.89,0,21,0,0,1,0,0,3,0,0
1444.3,0,17,0,0,3,1,0,4,0,0
1056.28,0,11,0,0,1,0,1,4,0,0
1754.31,1,7,0,0,4,0,0,2,1,0
2164.16,1,21,0,0,1,0,0,2,1,0
218.02,0,4,1,0,3,0,1,4,0,0
913.39,0,8,0,0,4,0,1,1,0,0
1510.2,0,7,0,0,2,1,0,4,0,0
1203.33,0,22,0,0,3,1,0,2,0,0
1597.46,0,20,0,0,2,0,0,0,0,0
614.36,0,0,1,0,0,1,0,3,0,0
1593.64,0,21,0,0,1,0,0,2,0,0
1999.82,0,15,0,0,1,0,1,0,0,0
413.41,0,18,0,0,1,0,0,1,0,0
1626.7,0,2,1,0,4,2,0,2,0,0
2375.78,1,10,0,0,0,0,1,0,2,0
1419.34,0,5,1,0,0,2,1,4,0,0
1580.8,0,18,0,0,2,0,0,1,0,0
2178.19,0,21,0,0,3,1,1,4,0,0
2634.01,1,6,1,0,3,0,0,1,4,0
1578.3,0,11,0,0,1,0,0,1,0,0
1983.74,0,5,1,0,0,2,0,3,0,0
1965.83,1,23,1,0,1,0,1,2,2,0
1610.91,1,5,1,0,2,0,0,2,2,0
1719.98,0,11,0,0,4,0,1,1,0,0
1652.39,0,19,0,0,1,1,0,3,0,0
1425.22,1,14,0,0,0,0,1,3,4,0
2027.76,1,11,0,0,1,1,0,2,3,0
2126.85,0,15,0,0,1,1,0,3,0,0
2541.24,0,13,0,0,3,0,0,3,0,0
2142.02,0,23,1,0,4,0,0,0,0,0
1963.68,1,11,0,0,0,1,0,0,2,0
1763.52,0,15,0,0,0,0,0,4,0,0
1615.76,1,16,0,0,2,0,0,1,2,0
282.97,0,1,1,0,1,2,0,1,0,0
770.69,1,9,0,0,3,0,0,1,2,0
2046.04,1,4,1,0,5,1,1,1,1,0
1780.15,1,11,0,0,3,2,0,0,2,0
1391.9,0,4,1,0,5,1,1,1,0,0
2526.46,1,5,1,0,0,1,0,0,2,0
1983.52,0,12,0,0,4,1,1,0,0,0
1833.38,1,15,0,0,1,1,0,0,4,0
1431.87,0,23,1,0,3,0,0,3,0,0
1782.18,1,7,0,0,3,0,0,4,3,0
2484.59,0,15,0,0,4,0,1,2,0,0
2217.98,0,15,0,0,5,0,1,2,0,0
711.19,0,20,0,0,4,1,0,1,0,0
2585.75,0,9,0,0,5,0,1,3,0,0
782.61,1,6,1,0,1,1,0,4,3,0
1000.33,1,5,1,0,4,0,1,1,1,0
2541.56,1,9,0,0,0,0,1,3,3,0
1065.67,0,15,0,0,1,0,0,3,0,0
123.05,0,10,0,0,1,1,0,3,0,0
830.73,1,7,0,0,3,0,0,2,3,0
1571.23,0,15,0,0,1,0,0,3,0,0
1774.41,1,7,0,0,4,2,0,2,4,0
630.67,0,20,0,0,2,0,0,2,0,0
1640.13,0,19,0,0,0,2,0,1,0,0
2140.6,0,8,0,0,0,0,0,2,0,0
1759.02,0,18,0,0,5,1,0,0,0,0
1483.31,0,23,1,0,1,0,0,0,0,0
1328.56,0,6,1,0,1,2,0,2,0,0
847.87,1,14,0,0,4,0,0,3,1,0
2285.79,0,7,0,0,4,0,0,2,0,0
1258.79,1,8,0,0,0,0,0,1,1,0
2464.54,0,1,1,0,1,1,0,1,0,0
1682.97,0,11,0,0,0,1,0,1,0,0
1341.15,0,7,0,0,4,0,0,2,0,0
1072.93,1,12,0,0,0,0,0,2,3,0
1449.31,0,14,0,0,5,1,0,3,0,0
533.83,1,18,0,0,4,0,0,2,2,0
916.72,1,17,0,0,2,0,0,3,2,0
1166.02,1,13,0,0,3,0,0,4,4,0
1555.29,0,10,0,0,4,1,1,3,0,0
1607.86,1,23,1,0,1,2,1,0,2,0
2453.72,1,0,1,0,4,1,0,3,3,0
2283.36,0,4,1,0,1,1,0,1,0,0
1821.55,0,5,1,0,0,2,0,3,0,0
3125.59,0,4,1,0,5,0,0,0,0,0
2515.37,0,0,1,0,2,0,0,1,0,0
778.37,0,3,1,0,3,2,0,0,0,0
1259.71,1,1,1,0,4,0,1,0,4,0
1281.78,1,18,0,0,3,0,0,3,2,0
1117.48,0,18,0,0,3,0,0,3,0,0
1641.33,0,4,1,0,2,0,1,1,0,0
2832.83,0,19,0,0,0,2,0,4,0,0
1739.26,1,2,1,0,1,0,1,1,2,0
1452.74,1,6,1,0,3,1,1,4,2,0
50.0,1,5,1,0,5,0,0,1,1,1
1658.06,0,8,0,0,3,0,0,0,0,0
1085.0,0,22,0,0,2,0,1,0,0,0
2544.1,0,22,0,0,3,0,0,2,0,0
1224.15,0,12,0,0,2,0,0,4,0,0
1527.24,1,4,1,0,5,0,1,3,4,0
1793.25,1,13,0,0,0,0,0,1,1,0
1183.66,1,22,0,0,3,0,0,2,4,0
2704.54,1,1,1,0,4,0,0,3,2,0
